date,region,category,product,sales,profit,orders,customer_rating
2025-11-07,South,Fitness,Treadmill,42835.2,10670.08,32,4.88
2023-05-23,East,Office,Desk,5605.5,1469.15,15,3.24
2025-10-10,Central,Office,Chair,4875.0,1349.32,15,4.15
2024-08-27,North,Fitness,Yoga Mat,15023.58,4359.75,26,4.65
2023-01-21,North,Office,Printer,1548.09,321.23,3,3.5
2025-02-15,North,Fashion,Jacket,2889.15,1083.83,33,3.29
2023-05-27,Central,Office,Printer,14430.0,2330.69,37,3.61
2023-08-28,East,Home,Air Purifier,5963.04,1494.84,18,4.74
2024-11-04,South,Office,Desk,13810.86,3249.1,35,4.05
2023-12-01,Central,Electronics,Smartphone,7920.0,1556.17,20,4.58
2024-03-21,Central,Fashion,Jeans,1176.0,394.48,24,4.35
2024-01-15,South,Office,Keyboard,3963.42,827.92,9,3.29
2025-11-17,West,Fitness,Treadmill,50883.84,13802.11,32,4.32
2023-08-11,Central,Office,Keyboard,2429.0,619.02,7,3.85
2023-12-06,Central,Fashion,Jacket,243.6,76.09,7,3.5
2025-10-08,Central,Home,Air Purifier,9009.0,2194.74,13,3.33
2024-11-05,West,Office,Printer,3969.0,920.64,30,4.61
2025-05-18,Central,Office,Keyboard,405.0,94.26,1,3.3
2023-01-06,North,Fitness,Dumbbells,11665.78,3580.94,14,4.48
2024-01-19,West,Fitness,Yoga Mat,28135.8,5708.55,21,4.63
2023-02-23,South,Fashion,Watch,801.22,280.01,7,4.64
2024-07-07,West,Fashion,Jeans,4649.4,1127.84,36,4.09
2024-04-13,West,Electronics,Tablet,45126.9,5733.6,29,4.83
2025-12-24,North,Electronics,Smartphone,30389.53,5758.4,23,4.84
2025-07-29,West,Fashion,Watch,888.3,221.77,18,4.38
2024-09-14,West,Home,Air Purifier,14616.0,3421.2,30,3.35
2025-06-06,North,Electronics,Tablet,20501.12,3059.58,16,3.53
2025-05-06,North,Home,Air Purifier,5824.65,1115.52,15,3.5
2025-12-17,West,Fashion,Sneakers,619.92,141.95,4,3.4
2023-09-07,West,Electronics,Headphones,4170.6,666.46,4,4.35
2025-06-01,Central,Fitness,Exercise Bike,32481.0,8907.39,27,3.69
2023-11-03,South,Fitness,Treadmill,2309.38,690.35,32,4.83
2025-07-21,South,Office,Printer,12276.32,2554.81,28,3.62
2023-05-13,West,Electronics,Monitor,20382.6,2484.94,23,3.89
2024-11-01,North,Office,Desk,11035.01,1883.89,18,3.93
2025-07-09,South,Fashion,Sneakers,5412.6,1282.42,18,4.83
2023-06-25,West,Fitness,Dumbbells,32155.2,7504.03,24,3.24
2023-04-09,Central,Home,Air Purifier,30654.0,7638.26,39,4.29
2023-11-15,East,Office,Mouse,1799.82,466.95,11,4.99
2023-05-29,Central,Electronics,Headphones,21728.0,4878.6,28,4.7
2025-04-18,North,Home,Blender,21187.1,3486.81,34,4.32
2024-10-22,Central,Fitness,Exercise Bike,570.0,165.35,15,3.37
2025-06-10,Central,Home,Lamp,14740.0,2686.14,20,4.26
2024-01-06,South,Home,Lamp,3771.36,1016.64,6,4.32
2025-09-22,West,Office,Chair,2016.0,345.75,20,3.85
2024-07-23,South,Home,Coffee Machine,7288.58,1385.82,34,4.28
2024-03-07,North,Electronics,Tablet,16485.15,3769.81,11,4.09
2023-12-08,East,Electronics,Headphones,18194.54,2695.84,18,4.54
2025-06-14,East,Fashion,Watch,3248.16,1115.44,24,4.5
2023-12-16,Central,Electronics,Tablet,18942.0,3453.64,11,4.24
2023-11-19,West,Fitness,Treadmill,30649.5,6087.51,25,3.95
2025-07-31,West,Office,Desk,819.0,190.56,13,4.7
2025-09-03,West,Electronics,Tablet,24692.85,3589.98,27,4.17
2024-11-12,North,Electronics,Monitor,30613.25,6386.91,36,3.6
2025-07-16,East,Fashion,Watch,3981.42,1120.18,18,4.89
2024-02-25,Central,Office,Desk,17366.0,4261.51,38,4.21
2024-02-19,West,Fitness,Treadmill,4646.25,935.17,25,3.89
2023-01-31,West,Fashion,Jeans,7089.6,1775.97,32,3.22
2025-04-30,East,Fitness,Protein Mixer,2398.75,488.23,25,4.31
2025-11-28,Central,Electronics,Monitor,1158.0,202.94,1,3.92
2023-03-02,Central,Office,Keyboard,6477.0,1200.57,17,4.71
2025-10-12,West,Office,Keyboard,10254.3,2767.54,38,3.73
2025-08-18,Central,Office,Desk,9163.0,2035.95,17,4.15
2023-12-07,West,Fitness,Yoga Mat,4959.36,1198.71,8,3.59
2023-09-30,North,Office,Chair,1114.46,269.06,2,4.18
2024-10-12,Central,Electronics,Laptop,2862.0,637.78,2,3.91
2023-01-20,North,Fashion,Jeans,84.46,21.03,2,3.78
2023-11-16,South,Office,Keyboard,9712.42,2662.65,14,4.21
2023-01-11,East,Electronics,Monitor,2017.98,451.7,6,4.81
2025-01-16,East,Office,Desk,712.05,125.95,15,3.96
2024-10-01,North,Home,Vacuum,6938.08,1710.15,16,3.38
2025-03-21,North,Office,Chair,4833.79,1025.29,19,4.34
2024-05-04,East,Fitness,Exercise Bike,27849.74,5875.74,34,3.78
2023-02-26,North,Fashion,Sneakers,2369.0,612.59,25,3.42
2023-02-06,North,Fitness,Yoga Mat,26614.17,6238.13,33,4.36
2023-08-05,Central,Electronics,Laptop,1404.0,184.47,1,3.21
2025-09-23,North,Electronics,Monitor,34991.16,8082.91,38,3.24
2023-11-23,West,Fitness,Treadmill,29778.84,8459.76,39,4.7
2023-10-19,North,Fitness,Dumbbells,2101.2,445.13,2,4.55
2023-10-20,East,Electronics,Tablet,21876.6,3510.19,19,4.92
2023-02-07,South,Electronics,Laptop,21449.61,3667.18,21,3.66
2023-02-20,North,Fitness,Treadmill,2303.08,628.98,4,3.47
2025-06-19,North,Office,Keyboard,159.65,31.48,1,4.39
2025-07-10,North,Office,Printer,8765.3,2370.08,37,3.9
2024-12-19,North,Fitness,Protein Mixer,3579.46,1069.17,8,4.31
2023-12-02,Central,Electronics,Laptop,11575.2,1578.79,7,4.5
2025-08-07,East,Fitness,Exercise Bike,1502.88,413.7,4,5.0
2023-11-14,Central,Home,Blender,660.0,107.63,11,4.7
2023-11-10,Central,Home,Blender,2577.6,659.87,12,4.22
2025-12-19,Central,Fashion,Sneakers,5850.0,1301.15,39,3.98
2024-04-05,Central,Office,Desk,544.0,112.06,2,4.45
2023-02-05,North,Electronics,Monitor,26326.8,3269.8,30,3.83
2023-08-27,West,Home,Vacuum,18130.35,3250.94,31,3.77
2025-05-19,West,Home,Air Purifier,7484.4,1537.52,11,3.5
2023-03-29,West,Home,Blender,17548.65,4719.2,27,3.31
2023-02-13,South,Office,Printer,16006.94,3324.87,37,4.55
2023-07-31,North,Electronics,Tablet,18853.12,3230.13,16,4.16
2025-12-12,North,Electronics,Smartphone,20411.3,4554.55,23,3.95
2025-08-02,East,Electronics,Laptop,16500.37,2893.37,17,3.42
2024-09-17,West,Home,Coffee Machine,3465.0,709.37,33,3.23
2024-07-03,Central,Fashion,Jeans,6192.0,1763.09,36,4.82
2023-04-07,Central,Electronics,Monitor,6489.0,997.72,9,3.51
2024-06-21,South,Electronics,Headphones,25883.48,5697.99,28,3.54
2024-02-17,Central,Office,Chair,705.0,188.06,15,3.4
2025-09-30,East,Electronics,Headphones,13445.12,2518.32,13,4.87
2025-09-25,South,Fitness,Dumbbells,3971.18,1097.52,23,3.26
2025-03-25,South,Office,Desk,1614.08,257.36,16,3.22
2023-01-30,East,Fashion,Watch,9699.03,2781.6,33,4.17
2024-05-13,Central,Office,Mouse,9842.0,2444.64,37,4.93
2023-07-17,Central,Office,Keyboard,18050.0,4649.31,38,4.9
2023-12-09,West,Office,Desk,2623.32,666.24,6,3.62
2023-03-02,West,Electronics,Headphones,1965.6,301.2,6,3.66
2023-03-18,South,Fitness,Treadmill,10022.04,2104.32,36,4.36
2025-09-09,North,Fashion,Watch,469.68,154.93,2,4.35
2023-04-11,Central,Office,Keyboard,11016.0,2011.86,27,4.48
2025-05-02,East,Office,Keyboard,12420.98,2640.9,22,4.44
2024-04-23,Central,Home,Coffee Machine,16907.0,3896.92,29,4.8
2023-09-25,East,Fitness,Treadmill,766.59,154.66,23,4.66
2023-05-27,East,Office,Mouse,4422.79,783.2,29,4.63
2025-10-02,South,Electronics,Tablet,27276.4,6192.62,40,4.75
2023-07-28,West,Electronics,Monitor,21138.6,4121.13,14,3.5
2024-08-18,Central,Fitness,Yoga Mat,3840.0,971.52,24,3.47
2023-01-07,West,Electronics,Laptop,28578.9,4150.28,31,4.23
2025-02-16,West,Electronics,Laptop,5705.7,1358.02,13,3.73
2025-08-06,Central,Home,Air Purifier,7798.0,2188.21,14,4.01
2024-06-22,East,Fitness,Yoga Mat,21161.52,4384.88,18,4.18
2025-06-10,Central,Home,Lamp,3368.0,750.41,8,4.35
2024-09-18,South,Office,Keyboard,4321.35,867.49,9,4.3
2024-03-02,Central,Office,Chair,3718.0,653.06,11,3.99
2023-03-25,North,Fashion,Jeans,8083.44,2995.59,36,3.83
2023-05-31,West,Fashion,Jacket,1176.0,372.78,16,4.65
2024-07-09,South,Office,Chair,2514.24,531.3,6,4.66
2024-11-16,East,Electronics,Monitor,15707.52,3585.38,18,4.26
2023-09-05,East,Fitness,Protein Mixer,36127.7,9452.35,35,3.21
2024-04-20,West,Fitness,Protein Mixer,4620.0,1234.7,16,4.44
2024-07-25,West,Home,Coffee Machine,2242.8,368.02,24,4.28
2025-08-31,South,Home,Air Purifier,19477.6,3513.92,40,4.18
2024-10-05,South,Fashion,Sneakers,151.32,33.3,2,4.5
2024-01-27,North,Home,Vacuum,17407.0,4141.36,26,4.44
2023-07-08,South,Home,Air Purifier,1198.92,308.81,12,3.93
2025-03-14,Central,Office,Chair,7618.0,1934.35,13,3.96
2025-04-04,East,Electronics,Monitor,29055.68,3592.38,29,3.65
2024-08-11,East,Home,Lamp,1622.06,235.24,11,4.16
2023-12-01,Central,Office,Printer,117.6,30.76,2,4.14
2023-03-22,Central,Fashion,Watch,1703.0,633.41,13,4.81
2024-10-31,West,Electronics,Tablet,36220.8,6594.81,28,4.67
2024-04-08,South,Fashion,Jacket,1736.3,491.37,10,3.88
2025-01-15,Central,Fitness,Dumbbells,2212.0,688.6,14,4.8
2023-10-15,East,Office,Keyboard,7296.24,1803.7,24,4.57
2025-07-20,West,Fashion,Backpack,241.5,80.39,5,4.12
2024-03-06,East,Fashion,Sneakers,2488.64,759.71,22,4.75
2023-06-23,Central,Electronics,Headphones,3440.0,513.88,5,3.36
2023-10-11,East,Home,Vacuum,10608.03,1586.04,27,4.36
2024-12-15,Central,Electronics,Laptop,36748.8,5461.17,22,3.61
2023-09-19,East,Fashion,Backpack,303.0,76.87,2,4.23
2025-10-13,Central,Electronics,Headphones,1354.0,300.45,2,4.9
2023-10-19,West,Fashion,Jacket,5023.2,1510.97,23,4.29
2025-06-25,East,Home,Air Purifier,10595.91,1604.88,39,4.95
2025-06-30,East,Fashion,Jeans,293.91,103.71,1,3.64
2023-01-25,South,Fitness,Protein Mixer,22668.9,4136.66,19,3.73
2025-02-11,East,Fitness,Dumbbells,13268.37,3219.11,29,4.68
2023-03-07,Central,Electronics,Monitor,1350.0,202.84,3,3.72
2024-06-15,West,Fashion,Sneakers,4914.0,1785.64,40,3.68
2025-09-17,North,Fitness,Dumbbells,128.75,31.98,5,4.43
2024-06-01,Central,Electronics,Headphones,11772.0,1800.53,27,3.53
2023-10-04,East,Home,Air Purifier,290.88,58.7,1,3.52
2023-04-06,Central,Home,Blender,8425.0,2459.29,25,3.73
2025-03-25,North,Fashion,Jacket,4454.75,1251.45,25,4.62
2024-04-30,West,Electronics,Headphones,13698.3,1762.81,11,4.29
2025-12-27,West,Fashion,Backpack,1275.12,418.85,4,4.53
2025-01-16,West,Fashion,Backpack,7056.0,1867.87,30,4.08
2024-03-21,North,Fashion,Sneakers,4866.75,1724.32,21,3.55
2023-12-23,East,Office,Desk,6229.68,1557.44,10,4.66
2023-07-03,East,Fashion,Watch,1175.64,296.7,6,3.55
2023-07-03,South,Home,Lamp,838.08,222.29,2,4.88
2025-05-29,Central,Electronics,Monitor,682.0,106.6,2,4.69
2023-07-09,South,Fitness,Exercise Bike,8047.12,2535.15,34,4.77
2025-01-22,South,Fitness,Exercise Bike,10103.52,1836.31,31,4.88
2025-06-06,Central,Fashion,Watch,1349.0,389.1,19,4.22
2024-01-16,East,Office,Keyboard,5454.0,1409.85,25,4.56
2025-03-05,North,Fashion,Backpack,1680.96,564.67,16,4.79
2023-06-07,West,Home,Vacuum,10552.5,1995.62,15,4.49
2025-01-10,North,Fitness,Treadmill,16825.05,4811.07,33,4.24
2025-11-08,South,Electronics,Headphones,1666.85,332.36,4,3.3
2024-06-22,South,Electronics,Monitor,9141.28,1449.88,16,4.31
2023-10-24,West,Office,Printer,8032.5,2041.03,25,3.93
2024-02-16,South,Fitness,Yoga Mat,16753.84,3419.71,34,3.39
2023-03-24,Central,Office,Mouse,3590.0,742.95,10,3.54
2025-08-10,South,Fashion,Sneakers,379.27,99.29,17,4.98
2023-09-22,South,Fitness,Yoga Mat,18053.64,3417.81,22,4.03
2024-08-31,South,Office,Printer,6233.22,953.63,21,4.48
2025-05-09,West,Electronics,Headphones,6879.6,1012.0,8,4.16
2024-08-09,East,Office,Chair,5332.8,1372.63,24,4.77
2024-09-25,South,Office,Printer,14090.22,2593.53,27,3.26
2024-03-31,West,Electronics,Tablet,46534.95,10159.65,33,4.97
2025-07-28,South,Electronics,Laptop,7822.08,1797.07,7,4.28
2024-07-31,West,Fashion,Sneakers,963.9,328.76,34,4.27
2023-04-02,Central,Office,Chair,7675.0,1898.41,25,3.96
2024-10-15,West,Home,Blender,1928.85,368.87,11,4.98
2023-02-22,East,Fashion,Sneakers,26.26,8.04,1,4.18
2023-11-25,West,Fitness,Protein Mixer,15687.0,4799.42,30,4.53
2025-08-15,Central,Office,Chair,7920.0,2064.42,18,3.31
2023-10-02,West,Electronics,Smartphone,15214.5,3034.75,10,4.25
2025-09-25,Central,Fitness,Dumbbells,26832.0,7633.88,39,3.85
2025-07-21,East,Fashion,Jeans,4044.04,1170.94,26,4.39
2025-09-26,East,Electronics,Tablet,25306.56,3298.84,27,4.78
2025-05-27,North,Fashion,Backpack,506.76,167.41,12,3.69
2023-05-26,North,Home,Lamp,9622.26,2172.37,18,3.28
2025-05-11,South,Electronics,Monitor,1078.64,256.29,2,4.35
2023-02-12,West,Electronics,Tablet,10474.8,1661.11,29,4.67
2023-02-20,Central,Home,Air Purifier,469.0,107.84,1,4.74
2024-08-07,East,Home,Blender,315.12,89.31,8,4.45
2025-01-06,Central,Fitness,Treadmill,19003.0,5809.35,31,4.44
2023-09-28,West,Office,Printer,220.5,56.85,3,4.59
2024-06-24,North,Electronics,Monitor,6092.45,742.36,13,3.59
2025-10-23,South,Fitness,Protein Mixer,21082.95,4750.58,23,4.17
2024-07-01,West,Electronics,Headphones,25305.0,5692.99,20,3.82
2024-11-28,East,Home,Air Purifier,13078.69,3160.72,33,4.02
2025-01-31,East,Home,Vacuum,9414.21,2687.96,13,4.14
2024-02-10,North,Fashion,Watch,4282.74,1398.0,21,3.64
2025-07-31,North,Office,Printer,930.09,185.15,7,3.55
2023-01-06,Central,Electronics,Tablet,40426.0,5333.14,29,3.66
2025-09-09,East,Fashion,Jacket,4266.24,1297.92,33,4.06
2024-10-09,East,Fitness,Exercise Bike,3781.44,1064.81,6,4.0
2024-10-19,North,Fashion,Sneakers,741.6,237.69,24,4.64
2025-01-22,Central,Home,Coffee Machine,11232.0,2723.33,24,3.26
2024-03-05,West,Fashion,Jacket,7900.2,2988.24,38,3.79
2025-01-27,South,Office,Chair,1975.89,316.31,21,4.46
2023-07-30,East,Home,Blender,5099.49,881.63,9,4.92
2023-04-02,North,Office,Mouse,648.9,120.43,15,4.37
2025-01-20,South,Fitness,Dumbbells,9905.64,1835.34,12,3.47
2024-04-11,East,Home,Vacuum,13155.25,2395.81,25,4.16
2023-10-18,North,Office,Keyboard,4316.73,1147.84,11,4.81
2023-08-26,North,Electronics,Headphones,22482.84,5160.46,34,3.29
2025-05-07,East,Fitness,Treadmill,16470.07,3110.59,23,4.2
2025-06-17,Central,Office,Mouse,1746.0,340.26,3,4.75
2025-08-01,North,Office,Mouse,6402.48,968.73,37,3.38
2025-04-24,East,Home,Vacuum,14746.0,3587.47,40,4.76
2024-02-18,South,Fitness,Dumbbells,1722.72,448.56,16,4.69
2024-05-19,North,Fashion,Watch,370.8,131.19,6,4.19
2024-03-18,South,Electronics,Smartphone,487.91,100.46,1,3.67
2024-08-11,South,Fashion,Jacket,337.56,106.86,4,4.18
2024-11-12,South,Office,Printer,13828.32,2365.11,22,4.07
2024-07-28,Central,Fitness,Dumbbells,19456.0,5948.76,19,4.02
2025-02-08,South,Fashion,Backpack,112.52,41.5,1,3.88
2023-09-07,South,Office,Keyboard,2294.05,622.21,5,3.72
2025-08-21,Central,Fashion,Jeans,2260.0,711.99,20,3.5
2024-02-08,South,Office,Mouse,1443.36,257.31,12,4.43
2023-07-16,North,Fashion,Backpack,4056.14,1132.27,22,4.0
2024-03-27,Central,Electronics,Monitor,24444.0,4150.54,18,4.92
2024-02-07,East,Home,Vacuum,8232.51,2190.2,33,4.87
2023-03-08,South,Electronics,Tablet,31800.48,5992.67,24,4.06
2023-01-29,South,Office,Chair,2585.05,590.4,5,4.02
2023-07-20,South,Fitness,Yoga Mat,18818.0,4390.96,25,4.71
2024-11-12,South,Fitness,Treadmill,4611.77,1314.63,7,4.53
2023-10-20,North,Office,Printer,15533.43,3637.26,33,3.76
2023-03-14,West,Fitness,Yoga Mat,11391.45,3190.98,19,3.78
2023-05-18,West,Office,Chair,8625.75,1461.34,31,3.28
2025-12-28,West,Electronics,Tablet,4321.8,906.25,5,3.92
2025-06-16,East,Fashion,Watch,6161.0,1584.86,25,4.04
2023-06-12,Central,Electronics,Headphones,2349.0,364.84,9,4.29
2023-08-19,North,Home,Blender,718.94,195.74,2,3.31
2024-08-23,North,Office,Chair,8716.89,2115.44,39,3.43
2024-07-16,North,Electronics,Headphones,621.09,90.71,1,3.9
2025-01-02,West,Electronics,Headphones,6567.75,1060.48,15,4.49
2023-11-16,North,Fitness,Exercise Bike,11173.44,3430.36,8,4.76
2024-03-01,East,Fitness,Treadmill,6670.04,1210.34,26,4.46
2024-12-13,East,Fitness,Dumbbells,1544.09,372.77,13,3.26
2024-09-07,South,Home,Coffee Machine,13091.12,3436.68,28,3.27
2024-05-01,Central,Electronics,Monitor,664.0,144.33,2,4.32
2024-01-14,South,Electronics,Monitor,26397.58,5416.71,22,4.34
2023-11-01,North,Home,Coffee Machine,5952.58,1428.95,16,4.81
2023-03-18,North,Fashion,Sneakers,3216.69,1086.43,9,4.09
2024-04-23,Central,Fitness,Protein Mixer,1064.0,228.98,1,4.3
2024-03-24,North,Office,Printer,1718.04,297.97,12,4.48
2025-07-02,North,Office,Desk,9604.75,2531.84,25,3.95
2023-06-29,North,Fashion,Watch,698.34,206.99,2,4.82
2025-12-18,North,Office,Keyboard,13207.9,2576.03,39,4.09
2023-02-10,East,Electronics,Tablet,5078.28,1023.04,4,3.85
2024-12-20,North,Fashion,Jeans,2771.11,703.28,38,3.32
2024-01-04,North,Electronics,Tablet,54835.14,7354.38,38,4.78
2025-12-04,West,Office,Keyboard,1973.16,440.52,29,4.06
2023-02-17,East,Fitness,Yoga Mat,13602.68,3123.42,13,4.75
2023-04-18,East,Office,Mouse,3847.09,606.51,13,4.73
2024-02-21,East,Fitness,Exercise Bike,17226.56,3103.29,32,3.3
2024-02-29,North,Fashion,Sneakers,81.37,28.93,1,3.66
2023-02-20,North,Electronics,Headphones,49064.05,10636.93,35,4.1
2024-06-28,East,Fitness,Yoga Mat,9249.58,2594.07,19,4.36
2025-06-28,West,Office,Chair,9090.9,2299.17,18,4.54
2025-04-24,East,Office,Mouse,13014.86,2600.34,34,4.96
2025-07-10,South,Fashion,Jacket,1765.4,412.19,35,4.35
2024-04-04,South,Home,Coffee Machine,1633.48,286.9,4,4.0
2024-03-22,Central,Office,Desk,224.0,60.75,1,3.82
2023-06-10,West,Office,Printer,3729.6,561.64,32,3.24
2025-07-01,Central,Fitness,Yoga Mat,15840.0,4129.94,24,3.79
2024-11-20,East,Electronics,Tablet,3403.3,623.62,13,3.9
2024-06-11,North,Electronics,Monitor,31412.94,6450.22,39,4.81
2023-02-15,South,Electronics,Tablet,45046.8,5635.07,40,3.24
2024-04-07,Central,Home,Vacuum,14079.0,3425.35,39,3.36
2025-12-02,West,Office,Chair,4422.6,676.98,10,3.44
2023-05-02,East,Office,Mouse,14439.97,2793.07,29,3.77
2025-03-14,South,Fitness,Treadmill,14334.66,4577.24,18,3.37
2024-10-09,South,Fitness,Dumbbells,2723.76,549.86,18,4.37
2024-12-01,Central,Fitness,Yoga Mat,10252.8,2400.75,24,4.84
2024-06-06,West,Electronics,Laptop,1495.2,327.49,4,4.83
2023-09-16,West,Home,Lamp,9439.5,1321.75,31,4.05
2023-08-23,East,Electronics,Tablet,20326.25,4018.48,35,3.98
2024-04-01,Central,Home,Blender,12150.0,3011.66,30,3.75
2025-07-08,South,Fashion,Jeans,4345.6,1138.2,20,3.26
2025-03-25,West,Home,Coffee Machine,798.0,195.36,1,4.29
2024-05-06,East,Fitness,Treadmill,9519.25,2403.41,29,4.95
2023-09-27,North,Home,Blender,16633.47,2799.05,21,4.81
2024-09-09,North,Home,Lamp,23566.4,5643.92,40,3.56
2023-12-06,West,Home,Blender,14808.78,3211.55,23,4.8
2023-05-14,South,Electronics,Headphones,18329.12,3831.63,16,4.97
2025-03-25,North,Electronics,Monitor,11896.5,1871.15,11,4.24
2023-12-19,West,Fitness,Exercise Bike,14855.4,3209.79,30,4.96
2023-03-28,West,Fashion,Watch,1266.3,371.0,18,3.87
2023-11-06,East,Office,Chair,8728.82,1388.96,13,3.43
2023-05-15,North,Home,Air Purifier,2909.75,562.51,5,4.94
2025-07-23,West,Fitness,Treadmill,10626.0,3197.41,8,4.2
2023-11-27,East,Office,Keyboard,7175.04,1932.77,16,3.36
2024-09-06,East,Electronics,Smartphone,19305.14,3658.69,19,4.01
2025-09-10,North,Electronics,Smartphone,4523.76,842.43,24,3.79
2025-03-22,South,Home,Air Purifier,17989.62,4970.09,33,4.49
2023-03-04,North,Fashion,Jeans,3334.11,745.78,13,3.45
2023-10-15,South,Fashion,Backpack,4388.28,1000.62,29,4.28
2023-05-03,South,Fitness,Protein Mixer,7822.08,1573.36,8,4.11
2023-08-03,North,Fashion,Jeans,8007.22,3026.88,23,3.31
2024-05-01,North,Fitness,Protein Mixer,1903.44,481.41,21,4.46
2024-03-08,East,Office,Desk,8001.22,1306.65,17,3.68
2023-09-24,Central,Home,Lamp,5138.0,1535.53,7,4.28
2024-08-22,West,Electronics,Smartphone,12198.9,1652.46,37,4.34
2023-02-25,Central,Fitness,Treadmill,312.0,99.4,6,4.32
2024-09-05,Central,Home,Blender,22560.0,6227.47,32,3.87
2025-01-04,North,Home,Blender,7972.2,1813.57,20,4.44
2025-10-11,East,Fashion,Sneakers,6710.44,2262.46,22,3.49
2025-07-11,East,Home,Vacuum,2836.08,397.72,24,3.33
2025-06-21,West,Fitness,Exercise Bike,3996.3,1209.06,22,4.45
2023-10-23,East,Office,Mouse,2072.52,398.86,38,4.07
2023-04-03,Central,Office,Mouse,16399.0,2635.83,31,3.94
2024-02-25,East,Home,Lamp,10653.48,3153.52,36,4.38
2023-04-28,East,Home,Vacuum,9146.56,2697.64,32,4.51
2024-05-28,South,Electronics,Smartphone,24769.92,3464.06,21,4.72
2024-07-04,East,Fitness,Treadmill,34562.2,7144.21,29,3.8
2025-10-13,North,Fashion,Backpack,6016.23,1714.6,33,3.82
2023-09-27,North,Office,Keyboard,15303.74,3693.56,34,4.48
2025-05-09,North,Office,Desk,11072.5,2964.54,25,4.97
2024-09-21,Central,Office,Keyboard,8840.0,1527.36,26,4.28
2025-11-15,South,Electronics,Tablet,1571.4,304.49,1,3.32
2023-11-09,West,Fashion,Jacket,158.76,38.03,2,3.29
2024-12-17,North,Home,Lamp,21753.6,5109.33,22,3.5
2024-10-12,South,Fitness,Yoga Mat,8869.68,2192.02,9,3.51
2023-02-16,South,Fashion,Sneakers,2619.0,637.2,25,3.76
2023-08-16,Central,Home,Air Purifier,2988.0,522.87,9,3.32
2023-08-20,North,Electronics,Laptop,12586.6,1789.68,20,4.42
2023-10-10,Central,Home,Coffee Machine,14560.0,3124.88,28,4.3
2024-12-20,South,Fashion,Watch,343.38,91.47,5,4.32
2025-04-05,West,Fitness,Dumbbells,1818.6,484.17,2,3.77
2023-04-04,South,Home,Blender,3354.26,667.81,19,4.37
2023-06-25,Central,Office,Chair,1385.0,280.87,5,4.42
2023-03-23,West,Fitness,Protein Mixer,50313.9,11663.27,38,4.02
2024-02-08,North,Office,Mouse,4284.8,866.83,26,4.71
2024-08-07,Central,Home,Lamp,14730.0,4099.22,30,4.36
2025-10-16,North,Fitness,Treadmill,2690.36,775.74,4,3.51
2024-02-24,West,Home,Blender,9933.0,2977.16,20,4.14
2023-12-12,Central,Fitness,Treadmill,16564.8,4182.67,29,4.46
2023-07-29,South,Fitness,Dumbbells,6259.41,1313.9,27,4.33
2025-07-24,West,Home,Coffee Machine,3259.2,485.11,4,3.81
2023-05-26,North,Office,Desk,2472.0,679.8,10,4.33
2023-09-18,West,Home,Air Purifier,4735.5,1040.35,11,3.98
2023-11-15,East,Office,Keyboard,10438.96,2627.22,33,3.21
2023-03-27,West,Home,Lamp,1764.0,277.12,4,3.28
2025-06-18,South,Fitness,Exercise Bike,2126.24,484.67,16,4.98
2025-02-05,North,Office,Chair,12640.16,2534.03,26,3.8
2024-07-12,East,Fashion,Jeans,5680.24,1279.87,38,4.8
2025-02-07,Central,Office,Desk,1812.0,368.83,4,3.42
2025-02-09,North,Fitness,Yoga Mat,19487.6,4246.07,22,3.69
2025-10-11,North,Office,Chair,10289.7,1765.47,30,4.28
2024-01-30,Central,Home,Lamp,8710.0,1765.52,26,4.4
2025-10-26,South,Fashion,Watch,706.16,262.12,14,4.15
2024-03-06,South,Home,Blender,6966.54,1418.42,19,3.7
2024-05-27,Central,Fashion,Watch,2862.0,689.08,27,4.25
2025-08-18,Central,Office,Mouse,875.0,200.94,5,3.88
2025-05-25,Central,Electronics,Smartphone,2793.0,589.07,3,4.39
2023-01-22,East,Fitness,Treadmill,10808.01,2955.52,29,4.97
2025-01-01,East,Fitness,Treadmill,32536.14,9780.56,26,4.07
2025-10-03,North,Electronics,Laptop,49047.57,10072.94,39,4.27
2023-10-18,South,Office,Chair,10196.64,2577.54,36,3.93
2024-06-13,South,Fitness,Dumbbells,13770.12,4400.81,28,4.12
